Survey_Name,Year,Sector,State_Code,District_Code,Household_ID,Item_Code,Quantity,Value,Multiplier
HCES,2024,2,9,38,11,4,1.0,1.0,73963
HCES,2024,2,9,38,12,4,1.0,1.0,73963
HCES,2024,2,9,38,13,4,1.0,1.0,73963
HCES,2024,2,9,38,14,4,1.0,1.0,73963
HCES,2024,2,9,38,15,4,1.0,1.0,73963
HCES,2024,2,9,38,17,4,1.0,1.0,73963
HCES,2024,2,9,38,18,4,1.0,1.0,73963
HCES,2024,2,9,36,1,4,1.0,1.0,278379
HCES,2024,2,9,36,3,4,1.0,1.0,278379
HCES,2024,2,9,36,4,4,1.0,1.0,278379
HCES,2024,2,9,36,5,4,1.0,1.0,278379
HCES,2024,2,9,36,6,4,1.0,1.0,278379
HCES,2024,2,9,36,7,4,1.0,1.0,278379
HCES,2024,2,9,36,8,4,1.0,1.0,278379
HCES,2024,2,9,36,9,4,1.0,1.0,278379
HCES,2024,2,9,36,12,4,1.0,1.0,278379
HCES,2024,2,9,36,13,4,1.0,1.0,278379
HCES,2024,2,9,36,15,4,1.0,1.0,278379
HCES,2024,2,9,36,16,4,1.0,1.0,278379
HCES,2024,2,9,36,17,4,1.0,1.0,278379
HCES,2024,2,9,36,18,4,1.0,1.0,278379
HCES,2024,2,9,35,2,4,1.0,1.0,61426
HCES,2024,2,9,35,3,4,1.0,1.0,61426
HCES,2024,2,9,35,4,4,1.0,1.0,61426
HCES,2024,2,9,35,5,4,1.0,1.0,61426
HCES,2024,2,9,35,7,4,1.0,1.0,61426
HCES,2024,2,9,35,8,4,1.0,1.0,61426
HCES,2024,2,9,35,9,4,1.0,1.0,61426
HCES,2024,2,9,35,10,4,1.0,1.0,61426
HCES,2024,2,9,35,14,4,1.0,1.0,61426
HCES,2024,2,9,35,15,4,1.0,1.0,61426
HCES,2024,2,9,35,17,4,1.0,1.0,61426
HCES,2024,2,9,35,18,4,1.0,1.0,61426
HCES,2024,2,9,35,1,4,1.0,1.0,247013
HCES,2024,2,9,35,2,4,1.0,1.0,247013
HCES,2024,2,9,35,3,4,1.0,1.0,247013
HCES,2024,2,9,35,4,4,1.0,1.0,247013
HCES,2024,2,9,35,5,4,1.0,1.0,247013
HCES,2024,2,9,35,6,4,1.0,1.0,247013
HCES,2024,2,9,35,7,4,1.0,1.0,247013
HCES,2024,2,9,35,8,4,1.0,1.0,247013
HCES,2024,2,9,35,9,4,1.0,1.0,247013
HCES,2024,2,9,35,10,4,1.0,1.0,247013
HCES,2024,2,9,35,12,4,1.0,1.0,247013
HCES,2024,2,9,35,13,4,1.0,1.0,247013
HCES,2024,2,9,35,14,4,1.0,1.0,247013
HCES,2024,2,9,35,15,4,1.0,1.0,247013
HCES,2024,2,9,35,16,4,1.0,1.0,247013
HCES,2024,2,9,35,17,4,1.0,1.0,247013
HCES,2024,2,9,32,2,4,1.0,1.0,26385
HCES,2024,2,9,32,5,4,1.0,1.0,26385
HCES,2024,2,9,32,6,4,1.0,1.0,26385
HCES,2024,2,9,32,7,4,1.0,1.0,26385
HCES,2024,2,9,32,9,4,1.0,1.0,26385
HCES,2024,2,9,32,16,4,1.0,1.0,26385
HCES,2024,2,9,32,17,4,1.0,1.0,26385
HCES,2024,2,9,33,1,4,1.0,1.0,85808
HCES,2024,2,9,33,2,4,1.0,1.0,85808
HCES,2024,2,9,33,4,4,1.0,1.0,85808
HCES,2024,2,9,33,5,4,1.0,1.0,85808
HCES,2024,2,9,33,7,4,1.0,1.0,85808
HCES,2024,2,9,33,8,4,1.0,1.0,85808
HCES,2024,2,9,33,9,4,1.0,1.0,85808
HCES,2024,2,9,33,10,4,1.0,1.0,85808
HCES,2024,2,9,33,13,4,1.0,1.0,85808
HCES,2024,2,9,33,14,4,1.0,1.0,85808
HCES,2024,2,9,33,15,4,1.0,1.0,85808
HCES,2024,2,9,33,16,4,1.0,1.0,85808
HCES,2024,2,9,33,17,4,1.0,1.0,85808
HCES,2024,2,9,33,1,4,1.0,1.0,76378
HCES,2024,2,9,33,2,4,1.0,1.0,76378
HCES,2024,2,9,33,4,4,1.0,1.0,76378
HCES,2024,2,9,33,5,4,1.0,1.0,76378
HCES,2024,2,9,33,6,4,1.0,1.0,76378
HCES,2024,2,9,33,7,4,1.0,1.0,76378
HCES,2024,2,9,33,10,4,1.0,1.0,76378
HCES,2024,2,9,33,11,4,1.0,1.0,76378
HCES,2024,2,9,33,12,4,1.0,1.0,76378
HCES,2024,2,9,33,13,4,1.0,1.0,76378
HCES,2024,2,9,33,14,4,1.0,1.0,76378
HCES,2024,2,9,33,15,4,1.0,1.0,76378
HCES,2024,2,9,33,16,4,1.0,1.0,76378
HCES,2024,2,9,33,1,4,1.0,1.0,55075
HCES,2024,2,9,33,2,4,1.0,1.0,55075
HCES,2024,2,9,33,4,4,1.0,1.0,55075
HCES,2024,2,9,33,5,4,1.0,1.0,55075
HCES,2024,2,9,33,7,4,1.0,1.0,55075
HCES,2024,2,9,33,9,4,1.0,1.0,55075
HCES,2024,2,9,33,10,4,1.0,1.0,55075
HCES,2024,2,9,33,11,4,1.0,1.0,55075
HCES,2024,2,9,33,12,4,1.0,1.0,55075
HCES,2024,2,9,33,13,4,1.0,1.0,55075
HCES,2024,2,9,33,14,4,1.0,1.0,55075
HCES,2024,2,9,33,15,4,1.0,1.0,55075
HCES,2024,2,9,33,16,4,1.0,1.0,55075
HCES,2024,2,9,33,17,4,1.0,1.0,55075
HCES,2024,2,9,33,18,4,1.0,1.0,55075
HCES,2024,2,9,33,2,4,1.0,1.0,102460
HCES,2024,2,9,33,3,4,1.0,1.0,102460
HCES,2024,2,9,33,4,4,1.0,1.0,102460
HCES,2024,2,9,33,6,4,1.0,1.0,102460
HCES,2024,2,9,33,7,4,1.0,1.0,102460
HCES,2024,2,9,33,9,4,1.0,1.0,102460
HCES,2024,2,9,33,10,4,1.0,1.0,102460
HCES,2024,2,9,33,11,4,1.0,1.0,102460
HCES,2024,2,9,33,12,4,1.0,1.0,102460
HCES,2024,2,9,33,13,4,1.0,1.0,102460
HCES,2024,2,9,33,14,4,1.0,1.0,102460
HCES,2024,2,9,33,15,4,1.0,1.0,102460
HCES,2024,2,9,33,16,4,1.0,1.0,102460
HCES,2024,2,9,33,17,4,1.0,1.0,102460
HCES,2024,2,10,17,1,4,1.0,1.0,35922
HCES,2024,2,10,17,4,4,1.0,1.0,35922
HCES,2024,2,10,17,5,4,1.0,1.0,35922
HCES,2024,2,10,17,6,4,1.0,1.0,35922
HCES,2024,2,10,17,8,4,1.0,1.0,35922
HCES,2024,2,10,17,12,4,1.0,1.0,35922
HCES,2024,2,10,17,15,4,1.0,1.0,35922
HCES,2024,2,10,17,16,4,1.0,1.0,35922
HCES,2024,2,10,17,18,4,1.0,1.0,35922
HCES,2024,2,10,14,3,4,1.0,1.0,72823
HCES,2024,2,10,14,5,4,1.0,1.0,72823
HCES,2024,2,10,14,6,4,1.0,1.0,72823
HCES,2024,2,10,14,7,4,1.0,1.0,72823
HCES,2024,2,10,14,10,4,1.0,1.0,72823
HCES,2024,2,10,14,12,4,1.0,1.0,72823
HCES,2024,2,10,14,14,4,1.0,1.0,72823
HCES,2024,2,10,20,1,4,1.0,1.0,38880
HCES,2024,2,10,20,4,4,1.0,1.0,38880
HCES,2024,2,10,20,5,4,1.0,1.0,38880
HCES,2024,2,10,20,7,4,1.0,1.0,38880
HCES,2024,2,10,20,9,4,1.0,1.0,38880
HCES,2024,2,10,20,10,4,1.0,1.0,38880
HCES,2024,2,10,20,13,4,1.0,1.0,38880
HCES,2024,2,10,20,14,4,1.0,1.0,38880
HCES,2024,2,10,2,1,4,1.0,1.0,49210
HCES,2024,2,10,2,2,4,1.0,1.0,49210
HCES,2024,2,10,2,3,4,1.0,1.0,49210
HCES,2024,2,10,2,4,4,1.0,1.0,49210
HCES,2024,2,10,2,5,4,1.0,1.0,49210
HCES,2024,2,10,2,6,4,1.0,1.0,49210
HCES,2024,2,10,2,7,4,1.0,1.0,49210
HCES,2024,2,10,2,8,4,1.0,1.0,49210
HCES,2024,2,10,2,10,4,1.0,1.0,49210
HCES,2024,2,10,2,11,4,1.0,1.0,49210
HCES,2024,2,10,2,12,4,1.0,1.0,49210
HCES,2024,2,10,2,13,4,1.0,1.0,49210
HCES,2024,2,10,2,14,4,1.0,1.0,49210
HCES,2024,2,10,2,16,4,1.0,1.0,49210
HCES,2024,2,10,2,17,4,1.0,1.0,49210
HCES,2024,2,10,1,1,4,1.0,1.0,57711
HCES,2024,2,10,1,2,4,1.0,1.0,57711
HCES,2024,2,10,1,4,4,1.0,1.0,57711
HCES,2024,2,10,1,5,4,1.0,1.0,57711
HCES,2024,2,10,1,6,4,1.0,1.0,57711
HCES,2024,2,10,1,7,4,1.0,1.0,57711
HCES,2024,2,10,1,8,4,1.0,1.0,57711
HCES,2024,2,10,1,9,4,1.0,1.0,57711
HCES,2024,2,10,1,12,4,1.0,1.0,57711
HCES,2024,2,10,1,13,4,1.0,1.0,57711
HCES,2024,2,10,1,15,4,1.0,1.0,57711
HCES,2024,2,10,1,17,4,1.0,1.0,57711
HCES,2024,2,10,1,18,4,1.0,1.0,57711
HCES,2024,2,10,9,2,4,1.0,1.0,39929
HCES,2024,2,10,9,3,4,1.0,1.0,39929
HCES,2024,2,10,9,4,4,1.0,1.0,39929
HCES,2024,2,10,9,5,4,1.0,1.0,39929
HCES,2024,2,10,9,6,4,1.0,1.0,39929
HCES,2024,2,10,9,7,4,1.0,1.0,39929
HCES,2024,2,10,9,8,4,1.0,1.0,39929
HCES,2024,2,10,9,11,4,1.0,1.0,39929
HCES,2024,2,10,9,12,4,1.0,1.0,39929
HCES,2024,2,10,9,13,4,1.0,1.0,39929
HCES,2024,2,10,9,14,4,1.0,1.0,39929
HCES,2024,2,10,9,15,4,1.0,1.0,39929
HCES,2024,2,10,9,18,4,1.0,1.0,39929
HCES,2024,2,10,9,1,4,1.0,1.0,28202
HCES,2024,2,10,9,2,4,1.0,1.0,28202
HCES,2024,2,10,9,7,4,1.0,1.0,28202
HCES,2024,2,10,9,9,4,1.0,1.0,28202
HCES,2024,2,10,9,10,4,1.0,1.0,28202
HCES,2024,2,10,9,11,4,1.0,1.0,28202
HCES,2024,2,10,9,12,4,1.0,1.0,28202
HCES,2024,2,10,9,13,4,1.0,1.0,28202
HCES,2024,2,10,9,16,4,1.0,1.0,28202
HCES,2024,2,10,12,1,4,1.0,1.0,70923
HCES,2024,2,10,12,1,4,1.0,1.0,63455
HCES,2024,2,10,12,2,4,1.0,1.0,63455
HCES,2024,2,10,12,8,4,1.0,1.0,63455
HCES,2024,2,10,12,9,4,1.0,1.0,63455
HCES,2024,2,10,12,11,4,1.0,1.0,63455
HCES,2024,2,10,12,14,4,1.0,1.0,63455
HCES,2024,2,10,12,15,4,1.0,1.0,63455
HCES,2024,2,10,12,16,4,1.0,1.0,63455
HCES,2024,2,10,12,17,4,1.0,1.0,63455
HCES,2024,2,10,9,5,4,1.0,1.0,87585
HCES,2024,2,10,28,3,4,1.0,1.0,44448
HCES,2024,2,10,29,1,4,1.0,1.0,50112
HCES,2024,2,10,29,3,4,1.0,1.0,50112
HCES,2024,2,10,29,4,4,1.0,1.0,50112
HCES,2024,2,10,29,7,4,1.0,1.0,50112
HCES,2024,2,10,29,8,4,1.0,1.0,50112
HCES,2024,2,10,29,11,4,1.0,1.0,50112
HCES,2024,2,10,29,14,4,1.0,1.0,50112
HCES,2024,2,10,29,16,4,1.0,1.0,50112
HCES,2024,2,10,29,18,4,1.0,1.0,50112
HCES,2024,2,10,29,1,4,1.0,1.0,32585
HCES,2024,2,10,29,3,4,1.0,1.0,32585
HCES,2024,2,10,29,10,4,1.0,1.0,32585
HCES,2024,2,10,29,16,4,1.0,1.0,32585
HCES,2024,2,10,29,17,4,1.0,1.0,32585
HCES,2024,2,10,28,1,4,1.0,1.0,67792
HCES,2024,2,10,28,2,4,1.0,1.0,67792
HCES,2024,2,10,28,4,4,1.0,1.0,67792
HCES,2024,2,10,28,5,4,1.0,1.0,67792
HCES,2024,2,10,28,6,4,1.0,1.0,67792
HCES,2024,2,10,28,8,4,1.0,1.0,67792
HCES,2024,2,10,28,9,4,1.0,1.0,67792
HCES,2024,2,10,28,10,4,1.0,1.0,67792
HCES,2024,2,10,28,11,4,1.0,1.0,67792
HCES,2024,2,10,28,17,4,1.0,1.0,67792
HCES,2024,2,10,28,2,4,1.0,1.0,197880
HCES,2024,2,10,28,5,4,1.0,1.0,197880
HCES,2024,2,10,28,10,4,1.0,1.0,197880
HCES,2024,2,10,28,15,4,1.0,1.0,197880
HCES,2024,2,10,24,2,4,1.0,1.0,67101
HCES,2024,2,10,24,3,4,1.0,1.0,67101
HCES,2024,2,10,24,4,4,1.0,1.0,67101
HCES,2024,2,10,24,5,4,1.0,1.0,67101
HCES,2024,2,10,24,10,4,1.0,1.0,67101
HCES,2024,2,10,24,11,4,1.0,1.0,67101
HCES,2024,2,10,24,12,4,1.0,1.0,67101
HCES,2024,2,10,24,14,4,1.0,1.0,67101
HCES,2024,2,10,24,15,4,1.0,1.0,67101
HCES,2024,2,10,24,16,4,1.0,1.0,67101
HCES,2024,2,10,24,17,4,1.0,1.0,67101
HCES,2024,2,10,24,18,4,1.0,1.0,67101
HCES,2024,2,10,24,1,4,1.0,1.0,91381
HCES,2024,2,10,24,2,4,1.0,1.0,91381
HCES,2024,2,10,24,3,4,1.0,1.0,91381
HCES,2024,2,10,24,4,4,1.0,1.0,91381
HCES,2024,2,10,24,7,4,1.0,1.0,91381
HCES,2024,2,10,24,8,4,1.0,1.0,91381
HCES,2024,2,10,24,9,4,1.0,1.0,91381
HCES,2024,2,10,24,10,4,1.0,1.0,91381
HCES,2024,2,10,24,11,4,1.0,1.0,91381
HCES,2024,2,10,24,12,4,1.0,1.0,91381
HCES,2024,2,10,24,14,4,1.0,1.0,91381
HCES,2024,2,10,24,15,4,1.0,1.0,91381
HCES,2024,2,10,24,16,4,1.0,1.0,91381
HCES,2024,2,10,24,17,4,1.0,1.0,91381
HCES,2024,2,10,38,7,4,1.0,1.0,27660
HCES,2024,2,10,38,10,4,1.0,1.0,27660
HCES,2024,2,10,38,13,4,1.0,1.0,27660
HCES,2024,2,10,38,15,4,1.0,1.0,27660
HCES,2024,2,10,38,17,4,1.0,1.0,27660
HCES,2024,2,10,34,15,4,1.0,1.0,60480
HCES,2024,2,16,1,1,4,1.0,1.0,7274
HCES,2024,2,16,1,5,4,1.0,1.0,7274
HCES,2024,2,16,1,16,4,1.0,1.0,7274
HCES,2024,2,16,1,17,4,1.0,1.0,7274
HCES,2024,2,16,8,2,4,1.0,1.0,11538
HCES,2024,2,16,8,4,4,1.0,1.0,11538
HCES,2024,2,16,8,5,4,1.0,1.0,11538
HCES,2024,2,16,8,7,4,1.0,1.0,11538
HCES,2024,2,16,8,8,4,1.0,1.0,11538
HCES,2024,2,16,8,9,4,1.0,1.0,11538
HCES,2024,2,16,8,10,4,1.0,1.0,11538
HCES,2024,2,16,8,11,4,1.0,1.0,11538
HCES,2024,2,16,8,12,4,1.0,1.0,11538
HCES,2024,2,16,8,14,4,1.0,1.0,11538
HCES,2024,2,16,8,15,4,1.0,1.0,11538
HCES,2024,2,16,8,16,4,1.0,1.0,11538
HCES,2024,2,16,8,17,4,1.0,1.0,11538
HCES,2024,2,16,4,1,4,1.0,1.0,30133
HCES,2024,2,16,4,1,4,1.0,1.0,14889
HCES,2024,2,16,4,2,4,1.0,1.0,14889
HCES,2024,2,16,4,3,4,1.0,1.0,14889
HCES,2024,2,16,4,4,4,1.0,1.0,14889
HCES,2024,2,16,4,6,4,1.0,1.0,14889
HCES,2024,2,16,4,9,4,1.0,1.0,14889
HCES,2024,2,16,4,10,4,1.0,1.0,14889
HCES,2024,2,16,4,12,4,1.0,1.0,14889
HCES,2024,2,16,4,13,4,1.0,1.0,14889
HCES,2024,2,16,4,14,4,1.0,1.0,14889
HCES,2024,2,16,4,16,4,1.0,1.0,14889
HCES,2024,2,16,3,18,4,1.0,1.0,15569
HCES,2024,2,16,8,1,4,1.0,1.0,10220
HCES,2024,2,16,8,1,4,1.0,1.0,6828
HCES,2024,2,16,8,2,4,1.0,1.0,6828
HCES,2024,2,16,8,5,4,1.0,1.0,6828
HCES,2024,2,16,8,7,4,1.0,1.0,6828
HCES,2024,2,16,8,11,4,1.0,1.0,6828
HCES,2024,2,16,8,13,4,1.0,1.0,6828
HCES,2024,2,16,8,14,4,1.0,1.0,6828
HCES,2024,2,16,8,1,4,1.0,1.0,9490
HCES,2024,2,16,8,2,4,1.0,1.0,9490
HCES,2024,2,16,8,1,4,1.0,1.0,8213
HCES,2024,2,16,8,2,4,1.0,1.0,8213
HCES,2024,2,16,8,3,4,1.0,1.0,8213
HCES,2024,2,16,8,4,4,1.0,1.0,8213
HCES,2024,2,16,8,5,4,1.0,1.0,8213
HCES,2024,2,16,8,6,4,1.0,1.0,8213
HCES,2024,2,16,8,7,4,1.0,1.0,8213
HCES,2024,2,16,8,8,4,1.0,1.0,8213
HCES,2024,2,16,8,9,4,1.0,1.0,8213
HCES,2024,2,16,8,10,4,1.0,1.0,8213
HCES,2024,2,16,8,13,4,1.0,1.0,8213
HCES,2024,2,16,8,14,4,1.0,1.0,8213
HCES,2024,2,16,8,15,4,1.0,1.0,8213
HCES,2024,2,16,8,16,4,1.0,1.0,8213
HCES,2024,2,16,1,3,4,1.0,1.0,8587
HCES,2024,2,16,1,6,4,1.0,1.0,8587
HCES,2024,2,16,1,7,4,1.0,1.0,8587
HCES,2024,2,16,1,15,4,1.0,1.0,8587
HCES,2024,2,16,1,1,4,1.0,1.0,11978
HCES,2024,2,16,1,3,4,1.0,1.0,11978
HCES,2024,2,16,1,4,4,1.0,1.0,11978
HCES,2024,2,16,1,5,4,1.0,1.0,11978
HCES,2024,2,16,1,7,4,1.0,1.0,11978
HCES,2024,2,16,1,10,4,1.0,1.0,11978
HCES,2024,2,16,1,12,4,1.0,1.0,11978
HCES,2024,2,16,1,14,4,1.0,1.0,11978
HCES,2024,2,16,1,17,4,1.0,1.0,11978
HCES,2024,2,16,1,18,4,1.0,1.0,11978
HCES,2024,2,16,1,1,4,1.0,1.0,11241
HCES,2024,2,16,1,2,4,1.0,1.0,11241
HCES,2024,2,16,1,4,4,1.0,1.0,11241
HCES,2024,2,16,1,8,4,1.0,1.0,11241
HCES,2024,2,16,1,2,4,1.0,1.0,11349
HCES,2024,2,16,1,3,4,1.0,1.0,11349
HCES,2024,2,18,18,5,4,1.0,1.0,42160
HCES,2024,2,18,18,12,4,1.0,1.0,42160
HCES,2024,2,18,18,13,4,1.0,1.0,42160
HCES,2024,2,18,18,14,4,1.0,1.0,42160
HCES,2024,2,18,18,17,4,1.0,1.0,42160
HCES,2024,2,19,9,1,4,1.0,1.0,6376
HCES,2024,2,19,9,2,4,1.0,1.0,6376
HCES,2024,2,19,9,3,4,1.0,1.0,6376
HCES,2024,2,19,9,5,4,1.0,1.0,6376
HCES,2024,2,19,9,7,4,1.0,1.0,6376
HCES,2024,2,19,9,9,4,1.0,1.0,6376
HCES,2024,2,19,9,10,4,1.0,1.0,6376
HCES,2024,2,19,9,11,4,1.0,1.0,6376
HCES,2024,2,19,9,12,4,1.0,1.0,6376
HCES,2024,2,19,9,13,4,1.0,1.0,6376
HCES,2024,2,19,9,14,4,1.0,1.0,6376
HCES,2024,2,19,9,15,4,1.0,1.0,6376
HCES,2024,2,19,9,16,4,1.0,1.0,6376
HCES,2024,2,19,9,17,4,1.0,1.0,6376
HCES,2024,2,19,9,18,4,1.0,1.0,6376
HCES,2024,2,19,23,8,4,1.0,1.0,178962
HCES,2024,2,19,9,5,4,1.0,1.0,76181
HCES,2024,2,19,14,13,4,1.0,1.0,20767
HCES,2024,2,19,14,16,4,1.0,1.0,20767
HCES,2024,2,19,14,1,4,1.0,1.0,136825
HCES,2024,2,19,14,3,4,1.0,1.0,136825
HCES,2024,2,19,14,4,4,1.0,1.0,136825
HCES,2024,2,19,14,5,4,1.0,1.0,136825
HCES,2024,2,19,14,12,4,1.0,1.0,136825
HCES,2024,2,19,14,14,4,1.0,1.0,136825
HCES,2024,2,19,14,15,4,1.0,1.0,136825
HCES,2024,2,19,14,16,4,1.0,1.0,136825
HCES,2024,2,19,10,1,4,1.0,1.0,125333
HCES,2024,2,19,10,2,4,1.0,1.0,125333
HCES,2024,2,19,10,4,4,1.0,1.0,125333
HCES,2024,2,19,10,5,4,1.0,1.0,125333
HCES,2024,2,19,10,6,4,1.0,1.0,125333
HCES,2024,2,19,10,8,4,1.0,1.0,125333
HCES,2024,2,19,10,9,4,1.0,1.0,125333
HCES,2024,2,19,10,10,4,1.0,1.0,125333
HCES,2024,2,19,10,12,4,1.0,1.0,125333
HCES,2024,2,19,10,13,4,1.0,1.0,125333
HCES,2024,2,19,10,14,4,1.0,1.0,125333
HCES,2024,2,19,10,15,4,1.0,1.0,125333
HCES,2024,2,19,10,16,4,1.0,1.0,125333
HCES,2024,2,19,10,17,4,1.0,1.0,125333
HCES,2024,2,19,10,18,4,1.0,1.0,125333
HCES,2024,2,19,12,1,4,1.0,1.0,78274
HCES,2024,2,19,12,6,4,1.0,1.0,78274
HCES,2024,2,19,12,8,4,1.0,1.0,78274
HCES,2024,2,19,12,10,4,1.0,1.0,78274
HCES,2024,2,19,12,12,4,1.0,1.0,78274
HCES,2024,2,19,12,13,4,1.0,1.0,78274
HCES,2024,2,19,12,15,4,1.0,1.0,78274
HCES,2024,2,19,12,17,4,1.0,1.0,78274
HCES,2024,2,19,12,1,4,1.0,1.0,118703
HCES,2024,2,19,12,2,4,1.0,1.0,118703
HCES,2024,2,19,12,5,4,1.0,1.0,118703
HCES,2024,2,19,12,6,4,1.0,1.0,118703
HCES,2024,2,19,12,7,4,1.0,1.0,118703
HCES,2024,2,19,12,8,4,1.0,1.0,118703
HCES,2024,2,19,12,9,4,1.0,1.0,118703
HCES,2024,2,19,12,11,4,1.0,1.0,118703
HCES,2024,2,19,12,13,4,1.0,1.0,118703
HCES,2024,2,19,12,14,4,1.0,1.0,118703
HCES,2024,2,19,12,15,4,1.0,1.0,118703
HCES,2024,2,19,12,17,4,1.0,1.0,118703
HCES,2024,2,19,19,1,4,1.0,1.0,72487
HCES,2024,2,19,19,2,4,1.0,1.0,72487
HCES,2024,2,19,19,3,4,1.0,1.0,72487
HCES,2024,2,19,19,4,4,1.0,1.0,72487
HCES,2024,2,19,19,5,4,1.0,1.0,72487
HCES,2024,2,19,19,6,4,1.0,1.0,72487
HCES,2024,2,19,19,7,4,1.0,1.0,72487
HCES,2024,2,19,19,8,4,1.0,1.0,72487
HCES,2024,2,19,19,9,4,1.0,1.0,72487
HCES,2024,2,19,19,10,4,1.0,1.0,72487
HCES,2024,2,19,19,11,4,1.0,1.0,72487
HCES,2024,2,19,19,12,4,1.0,1.0,72487
HCES,2024,2,19,19,14,4,1.0,1.0,72487
HCES,2024,2,19,19,16,4,1.0,1.0,72487
HCES,2024,2,19,19,17,4,1.0,1.0,72487
HCES,2024,2,19,19,18,4,1.0,1.0,72487
HCES,2024,2,19,17,3,4,1.0,1.0,81880
HCES,2024,2,19,17,4,4,1.0,1.0,81880
HCES,2024,2,19,17,6,4,1.0,1.0,81880
HCES,2024,2,19,17,7,4,1.0,1.0,81880
HCES,2024,2,19,17,9,4,1.0,1.0,81880
HCES,2024,2,19,17,14,4,1.0,1.0,81880
HCES,2024,2,19,17,17,4,1.0,1.0,81880
HCES,2024,2,19,17,1,4,1.0,1.0,161228
HCES,2024,2,19,17,3,4,1.0,1.0,161228
HCES,2024,2,19,17,4,4,1.0,1.0,161228
HCES,2024,2,19,17,5,4,1.0,1.0,161228
HCES,2024,2,19,17,6,4,1.0,1.0,161228
HCES,2024,2,19,17,7,4,1.0,1.0,161228
HCES,2024,2,19,17,8,4,1.0,1.0,161228
HCES,2024,2,19,17,9,4,1.0,1.0,161228
HCES,2024,2,19,17,10,4,1.0,1.0,161228
HCES,2024,2,19,17,14,4,1.0,1.0,161228
HCES,2024,2,19,17,16,4,1.0,1.0,161228
HCES,2024,2,19,17,17,4,1.0,1.0,161228
HCES,2024,2,19,17,18,4,1.0,1.0,161228
HCES,2024,2,19,11,1,4,1.0,1.0,86765
HCES,2024,2,19,11,4,4,1.0,1.0,86765
HCES,2024,2,19,11,7,4,1.0,1.0,86765
HCES,2024,2,19,11,8,4,1.0,1.0,86765
HCES,2024,2,19,11,11,4,1.0,1.0,86765
HCES,2024,2,19,11,13,4,1.0,1.0,86765
HCES,2024,2,19,11,15,4,1.0,1.0,86765
HCES,2024,2,19,11,16,4,1.0,1.0,86765
HCES,2024,2,19,11,18,4,1.0,1.0,86765
HCES,2024,2,19,11,9,4,1.0,1.0,121323
HCES,2024,2,19,11,2,4,1.0,1.0,85369
HCES,2024,2,19,11,4,4,1.0,1.0,85369
HCES,2024,2,19,11,7,4,1.0,1.0,85369
HCES,2024,2,19,11,10,4,1.0,1.0,85369
HCES,2024,2,19,11,13,4,1.0,1.0,85369
HCES,2024,2,19,11,14,4,1.0,1.0,85369
HCES,2024,2,19,11,16,4,1.0,1.0,85369
HCES,2024,2,19,11,3,4,1.0,1.0,112507
HCES,2024,2,19,11,6,4,1.0,1.0,112507
HCES,2024,2,19,11,9,4,1.0,1.0,112507
HCES,2024,2,19,11,18,4,1.0,1.0,112507
HCES,2024,2,19,11,1,4,1.0,1.0,413340
HCES,2024,2,19,11,2,4,1.0,1.0,413340
HCES,2024,2,19,11,3,4,1.0,1.0,413340
HCES,2024,2,19,11,4,4,1.0,1.0,413340
HCES,2024,2,19,11,5,4,1.0,1.0,413340
HCES,2024,2,19,11,6,4,1.0,1.0,413340
HCES,2024,2,19,11,8,4,1.0,1.0,413340
HCES,2024,2,19,11,10,4,1.0,1.0,413340
HCES,2024,2,19,11,11,4,1.0,1.0,413340
HCES,2024,2,19,11,12,4,1.0,1.0,413340
HCES,2024,2,19,11,13,4,1.0,1.0,413340
HCES,2024,2,19,11,14,4,1.0,1.0,413340
HCES,2024,2,19,11,15,4,1.0,1.0,413340
HCES,2024,2,19,11,16,4,1.0,1.0,413340
HCES,2024,2,19,11,18,4,1.0,1.0,413340
HCES,2024,2,19,11,1,4,1.0,1.0,132927
HCES,2024,2,19,11,2,4,1.0,1.0,132927
HCES,2024,2,19,11,3,4,1.0,1.0,132927
HCES,2024,2,19,11,4,4,1.0,1.0,132927
HCES,2024,2,19,11,5,4,1.0,1.0,132927
HCES,2024,2,19,11,6,4,1.0,1.0,132927
HCES,2024,2,19,11,7,4,1.0,1.0,132927
HCES,2024,2,19,11,8,4,1.0,1.0,132927
HCES,2024,2,19,11,9,4,1.0,1.0,132927
HCES,2024,2,19,11,10,4,1.0,1.0,132927
HCES,2024,2,19,11,11,4,1.0,1.0,132927
HCES,2024,2,19,11,12,4,1.0,1.0,132927
HCES,2024,2,19,11,13,4,1.0,1.0,132927
HCES,2024,2,19,11,14,4,1.0,1.0,132927
HCES,2024,2,19,11,15,4,1.0,1.0,132927
HCES,2024,2,19,11,16,4,1.0,1.0,132927
HCES,2024,2,19,11,17,4,1.0,1.0,132927
HCES,2024,2,19,11,18,4,1.0,1.0,132927
HCES,2024,2,19,11,2,4,1.0,1.0,113563
HCES,2024,2,19,11,3,4,1.0,1.0,113563
HCES,2024,2,19,11,5,4,1.0,1.0,113563
HCES,2024,2,19,11,9,4,1.0,1.0,113563
HCES,2024,2,19,11,11,4,1.0,1.0,113563
HCES,2024,2,19,11,12,4,1.0,1.0,113563
HCES,2024,2,19,11,14,4,1.0,1.0,113563
HCES,2024,2,19,11,16,4,1.0,1.0,113563
HCES,2024,2,19,11,17,4,1.0,1.0,113563
HCES,2024,2,19,11,18,4,1.0,1.0,113563
