Survey_Name,Year,Sector,State_Code,NSS_Region,District_Code,Household_ID,Multiplier
HCES,2024,1,33,332,20,10,34284
HCES,2024,1,33,332,20,11,34284
HCES,2024,1,33,332,20,12,34284
HCES,2024,1,33,332,20,13,34284
HCES,2024,1,33,332,20,14,34284
HCES,2024,1,33,332,20,15,34284
HCES,2024,1,33,332,20,16,34284
HCES,2024,1,33,332,20,17,34284
HCES,2024,1,33,332,20,18,34284
HCES,2024,1,33,332,20,1,25642
HCES,2024,1,33,332,20,1,19106
HCES,2024,1,33,332,20,2,19106
HCES,2024,1,33,332,20,3,19106
HCES,2024,1,33,332,20,4,19106
HCES,2024,1,33,332,20,5,19106
HCES,2024,1,33,332,20,6,19106
HCES,2024,1,33,332,20,7,19106
HCES,2024,1,33,332,20,8,19106
HCES,2024,1,33,332,20,9,19106
HCES,2024,1,33,332,20,10,19106
HCES,2024,1,33,332,20,11,19106
HCES,2024,1,33,332,20,12,19106
HCES,2024,1,33,332,20,13,19106
HCES,2024,1,33,332,20,14,19106
HCES,2024,1,33,332,20,15,19106
HCES,2024,1,33,332,20,16,19106
HCES,2024,1,33,332,20,17,19106
HCES,2024,1,33,332,20,1,149040
HCES,2024,1,33,332,20,2,149040
HCES,2024,1,33,332,20,1,149040
HCES,2024,1,33,332,20,2,149040
HCES,2024,1,33,332,20,3,149040
HCES,2024,1,33,332,20,4,149040
HCES,2024,1,33,332,20,5,149040
HCES,2024,1,33,332,20,6,149040
HCES,2024,1,33,332,20,7,149040
HCES,2024,1,33,332,20,8,149040
HCES,2024,1,33,332,20,9,149040
HCES,2024,1,33,332,20,10,149040
HCES,2024,1,33,332,20,11,149040
HCES,2024,1,33,332,20,12,149040
HCES,2024,1,33,332,20,13,149040
HCES,2024,1,33,332,20,14,149040
HCES,2024,1,33,332,20,15,149040
HCES,2024,1,33,332,20,16,149040
HCES,2024,1,33,332,12,1,62100
HCES,2024,1,33,332,12,1,89862
HCES,2024,1,33,332,12,2,89862
HCES,2024,1,33,332,12,3,89862
HCES,2024,1,33,332,12,4,89862
HCES,2024,1,33,332,12,5,89862
HCES,2024,1,33,332,12,6,89862
HCES,2024,1,33,332,12,7,89862
HCES,2024,1,33,332,12,8,89862
HCES,2024,1,33,332,12,9,89862
HCES,2024,1,33,332,12,10,89862
HCES,2024,1,33,332,12,11,89862
HCES,2024,1,33,332,12,12,89862
HCES,2024,1,33,332,12,13,89862
HCES,2024,1,33,332,12,14,89862
HCES,2024,1,33,332,12,15,89862
HCES,2024,1,33,332,12,16,89862
HCES,2024,1,33,332,12,17,89862
HCES,2024,1,33,332,13,1,242077
HCES,2024,1,33,332,13,1,171153
HCES,2024,1,33,332,13,2,171153
HCES,2024,1,33,332,13,3,171153
HCES,2024,1,33,332,13,4,171153
HCES,2024,1,33,332,13,5,171153
HCES,2024,1,33,332,13,6,171153
HCES,2024,1,33,332,13,1,156396
HCES,2024,1,33,332,13,2,156396
HCES,2024,1,33,332,13,3,156396
HCES,2024,1,33,332,13,4,156396
HCES,2024,1,33,332,13,5,156396
HCES,2024,1,33,332,13,6,156396
HCES,2024,1,33,332,13,7,156396
HCES,2024,1,33,332,13,8,156396
HCES,2024,1,33,332,13,9,156396
HCES,2024,1,33,332,13,10,156396
HCES,2024,1,33,332,13,11,156396
HCES,2024,1,33,332,14,1,197696
HCES,2024,1,33,332,14,2,197696
HCES,2024,1,33,332,14,3,197696
HCES,2024,1,33,332,14,4,197696
HCES,2024,1,33,332,14,1,125144
HCES,2024,1,33,332,14,2,125144
HCES,2024,1,33,332,14,3,125144
HCES,2024,1,33,332,14,4,125144
HCES,2024,1,33,332,14,5,125144
HCES,2024,1,33,332,14,6,125144
HCES,2024,1,33,332,14,1,131125
HCES,2024,1,33,332,14,2,131125
HCES,2024,1,33,332,14,3,131125
HCES,2024,1,33,332,14,4,131125
HCES,2024,1,33,332,14,5,131125
HCES,2024,1,33,332,14,6,131125
HCES,2024,1,33,332,14,7,131125
HCES,2024,1,33,332,14,8,131125
HCES,2024,1,33,332,13,1,128825
HCES,2024,1,33,332,13,2,128825
HCES,2024,1,33,332,13,3,128825
HCES,2024,1,33,332,13,1,141265
HCES,2024,1,33,332,13,2,141265
HCES,2024,1,33,332,13,3,141265
HCES,2024,1,33,332,13,4,141265
HCES,2024,1,33,332,13,5,141265
HCES,2024,1,33,332,13,6,141265
HCES,2024,1,33,332,13,7,141265
HCES,2024,1,33,332,13,8,141265
HCES,2024,1,33,332,13,9,141265
HCES,2024,1,33,332,13,10,141265
HCES,2024,1,33,332,13,11,141265
HCES,2024,1,33,332,13,12,141265
HCES,2024,1,33,332,13,13,141265
HCES,2024,1,33,332,13,14,141265
HCES,2024,1,33,332,13,15,141265
HCES,2024,1,33,332,20,1,184035
HCES,2024,1,33,332,20,2,184035
HCES,2024,1,33,332,20,3,184035
HCES,2024,1,33,332,20,1,151056
HCES,2024,1,33,332,20,2,151056
HCES,2024,1,33,332,20,3,151056
HCES,2024,1,33,332,20,4,151056
HCES,2024,1,33,332,20,5,151056
HCES,2024,1,33,332,20,6,151056
HCES,2024,1,33,332,20,7,151056
HCES,2024,1,33,332,20,8,151056
HCES,2024,1,33,332,20,9,151056
HCES,2024,1,33,332,20,10,151056
HCES,2024,1,33,332,20,11,151056
HCES,2024,1,33,332,20,12,151056
HCES,2024,1,33,332,20,13,151056
HCES,2024,1,33,332,20,14,151056
HCES,2024,1,33,332,20,15,151056
HCES,2024,1,33,332,20,1,155358
HCES,2024,1,33,332,20,2,155358
HCES,2024,1,33,332,20,3,155358
HCES,2024,1,33,332,20,4,155358
HCES,2024,1,33,332,20,5,155358
HCES,2024,1,33,332,20,6,155358
HCES,2024,1,33,332,20,7,155358
HCES,2024,1,33,332,20,8,155358
HCES,2024,1,33,332,20,9,155358
HCES,2024,1,33,332,20,10,155358
HCES,2024,1,33,332,20,11,155358
HCES,2024,1,33,332,20,12,155358
HCES,2024,1,33,332,20,13,155358
HCES,2024,1,33,332,20,14,155358
HCES,2024,1,33,332,20,15,155358
HCES,2024,1,33,332,20,16,155358
HCES,2024,1,33,332,20,17,155358
HCES,2024,1,33,332,20,18,155358
HCES,2024,1,33,332,15,1,95263
HCES,2024,1,33,332,15,2,95263
HCES,2024,1,33,332,15,1,121609
HCES,2024,1,33,332,15,2,121609
HCES,2024,1,33,332,15,3,121609
HCES,2024,1,33,332,15,4,121609
HCES,2024,1,33,332,15,5,121609
HCES,2024,1,33,332,15,6,121609
HCES,2024,1,33,332,15,7,121609
HCES,2024,1,33,332,15,8,121609
HCES,2024,1,33,332,15,9,121609
HCES,2024,1,33,332,15,10,121609
HCES,2024,1,33,332,15,11,121609
HCES,2024,1,33,332,15,12,121609
HCES,2024,1,33,332,15,13,121609
HCES,2024,1,33,332,15,14,121609
HCES,2024,1,33,332,15,15,121609
HCES,2024,1,33,332,15,16,121609
HCES,2024,1,33,332,14,1,193200
HCES,2024,1,33,332,14,2,193200
HCES,2024,1,33,332,14,1,153067
HCES,2024,1,33,332,14,2,153067
HCES,2024,1,33,332,14,3,153067
HCES,2024,1,33,332,14,4,153067
HCES,2024,1,33,332,14,5,153067
HCES,2024,1,33,332,14,6,153067
HCES,2024,1,33,332,14,1,157248
HCES,2024,1,33,332,14,2,157248
HCES,2024,1,33,332,14,3,157248
HCES,2024,1,33,332,14,4,157248
HCES,2024,1,33,332,14,5,157248
HCES,2024,1,33,332,14,6,157248
HCES,2024,1,33,332,14,7,157248
HCES,2024,1,33,332,14,8,157248
HCES,2024,1,33,332,14,9,157248
HCES,2024,1,33,332,14,10,157248
HCES,2024,1,33,332,14,1,246400
HCES,2024,1,33,332,14,1,162127
HCES,2024,1,33,332,14,2,162127
HCES,2024,1,33,332,14,3,162127
HCES,2024,1,33,332,14,4,162127
HCES,2024,1,33,332,14,5,162127
HCES,2024,1,33,332,14,6,162127
HCES,2024,1,33,332,14,7,162127
HCES,2024,1,33,332,14,8,162127
HCES,2024,1,33,332,14,9,162127
HCES,2024,1,33,332,14,10,162127
HCES,2024,1,33,332,14,11,162127
HCES,2024,1,33,332,14,12,162127
HCES,2024,1,33,332,14,13,162127
HCES,2024,1,33,332,14,14,162127
HCES,2024,1,33,332,14,15,162127
HCES,2024,1,33,332,14,16,162127
HCES,2024,1,33,332,14,17,162127
HCES,2024,1,33,332,20,1,126720
HCES,2024,1,33,332,20,1,125156
HCES,2024,1,33,332,20,2,125156
HCES,2024,1,33,332,20,3,125156
HCES,2024,1,33,332,20,1,127474
HCES,2024,1,33,332,20,2,127474
HCES,2024,1,33,332,20,3,127474
HCES,2024,1,33,332,20,4,127474
HCES,2024,1,33,332,20,5,127474
HCES,2024,1,33,332,20,6,127474
HCES,2024,1,33,332,20,7,127474
HCES,2024,1,33,332,20,8,127474
HCES,2024,1,33,332,20,9,127474
HCES,2024,1,33,332,20,10,127474
HCES,2024,1,33,332,20,11,127474
HCES,2024,1,33,332,20,12,127474
HCES,2024,1,33,332,20,13,127474
HCES,2024,1,33,332,20,14,127474
HCES,2024,1,33,332,12,1,109900
HCES,2024,1,33,332,12,2,109900
HCES,2024,1,33,332,12,1,118928
HCES,2024,1,33,332,12,2,118928
HCES,2024,1,33,332,12,3,118928
HCES,2024,1,33,332,12,4,118928
HCES,2024,1,33,332,12,5,118928
HCES,2024,1,33,332,12,6,118928
HCES,2024,1,33,332,12,7,118928
HCES,2024,1,33,332,12,8,118928
HCES,2024,1,33,332,12,9,118928
HCES,2024,1,33,332,12,10,118928
HCES,2024,1,33,332,12,11,118928
HCES,2024,1,33,332,12,12,118928
HCES,2024,1,33,332,12,13,118928
HCES,2024,1,33,332,12,14,118928
HCES,2024,1,33,332,12,15,118928
HCES,2024,1,33,332,12,16,118928
HCES,2024,1,33,332,12,1,120367
HCES,2024,1,33,332,12,2,120367
HCES,2024,1,33,332,12,1,136001
HCES,2024,1,33,332,12,2,136001
HCES,2024,1,33,332,12,3,136001
HCES,2024,1,33,332,12,4,136001
HCES,2024,1,33,332,12,5,136001
HCES,2024,1,33,332,12,6,136001
HCES,2024,1,33,332,12,7,136001
HCES,2024,1,33,332,12,8,136001
HCES,2024,1,33,332,12,9,136001
HCES,2024,1,33,332,12,10,136001
HCES,2024,1,33,332,12,11,136001
HCES,2024,1,33,332,12,12,136001
HCES,2024,1,33,332,12,13,136001
HCES,2024,1,33,332,12,14,136001
HCES,2024,1,33,332,12,15,136001
HCES,2024,1,33,332,12,16,136001
HCES,2024,1,33,332,20,1,125600
HCES,2024,1,33,332,20,2,125600
HCES,2024,1,33,332,20,1,142478
HCES,2024,1,33,332,20,2,142478
HCES,2024,1,33,332,20,3,142478
HCES,2024,1,33,332,20,4,142478
HCES,2024,1,33,332,20,5,142478
HCES,2024,1,33,332,20,6,142478
HCES,2024,1,33,332,20,7,142478
HCES,2024,1,33,332,20,8,142478
HCES,2024,1,33,332,20,9,142478
HCES,2024,1,33,332,20,10,142478
HCES,2024,1,33,332,20,11,142478
HCES,2024,1,33,332,20,12,142478
HCES,2024,1,33,332,20,13,142478
HCES,2024,1,33,332,20,14,142478
HCES,2024,1,33,332,20,15,142478
HCES,2024,1,33,332,20,16,142478
HCES,2024,1,33,332,15,1,173500
HCES,2024,1,33,332,15,1,136759
HCES,2024,1,33,332,15,2,136759
HCES,2024,1,33,332,15,3,136759
HCES,2024,1,33,332,15,4,136759
HCES,2024,1,33,332,15,5,136759
HCES,2024,1,33,332,15,6,136759
HCES,2024,1,33,332,15,7,136759
HCES,2024,1,33,332,15,8,136759
HCES,2024,1,33,332,15,9,136759
HCES,2024,1,33,332,15,10,136759
HCES,2024,1,33,332,15,11,136759
HCES,2024,1,33,332,15,12,136759
HCES,2024,1,33,332,15,13,136759
HCES,2024,1,33,332,15,14,136759
HCES,2024,1,33,332,15,15,136759
HCES,2024,1,33,332,15,16,136759
HCES,2024,1,33,332,15,17,136759
HCES,2024,1,33,332,15,1,173500
HCES,2024,1,33,332,15,1,137779
HCES,2024,1,33,332,15,2,137779
HCES,2024,1,33,332,15,3,137779
HCES,2024,1,33,332,15,4,137779
HCES,2024,1,33,332,15,5,137779
HCES,2024,1,33,332,15,6,137779
HCES,2024,1,33,332,15,7,137779
HCES,2024,1,33,332,15,8,137779
HCES,2024,1,33,332,15,9,137779
HCES,2024,1,33,332,15,10,137779
HCES,2024,1,33,332,15,11,137779
HCES,2024,1,33,332,15,12,137779
HCES,2024,1,33,332,15,13,137779
HCES,2024,1,33,332,15,14,137779
HCES,2024,1,33,332,15,15,137779
HCES,2024,1,33,332,15,16,137779
HCES,2024,1,33,332,15,17,137779
HCES,2024,1,33,332,13,1,124824
HCES,2024,1,33,332,13,2,124824
HCES,2024,1,33,332,13,3,124824
HCES,2024,1,33,332,13,4,124824
HCES,2024,1,33,332,13,5,124824
HCES,2024,1,33,332,13,6,124824
HCES,2024,1,33,332,13,7,124824
HCES,2024,1,33,332,13,8,124824
HCES,2024,1,33,332,13,9,124824
HCES,2024,1,33,332,13,10,124824
HCES,2024,1,33,332,13,11,124824
HCES,2024,1,33,332,13,12,124824
HCES,2024,1,33,332,13,13,124824
HCES,2024,1,33,332,13,14,124824
HCES,2024,1,33,332,13,15,124824
HCES,2024,1,33,332,13,16,124824
HCES,2024,1,33,332,13,17,124824
HCES,2024,1,33,332,13,18,124824
HCES,2024,1,33,332,13,1,132676
HCES,2024,1,33,332,13,1,125532
HCES,2024,1,33,332,13,2,125532
HCES,2024,1,33,332,13,3,125532
HCES,2024,1,33,332,13,4,125532
HCES,2024,1,33,332,13,5,125532
HCES,2024,1,33,332,13,6,125532
HCES,2024,1,33,332,13,7,125532
HCES,2024,1,33,332,13,8,125532
HCES,2024,1,33,332,13,9,125532
HCES,2024,1,33,332,13,10,125532
HCES,2024,1,33,332,13,11,125532
HCES,2024,1,33,332,13,12,125532
HCES,2024,1,33,332,13,13,125532
HCES,2024,1,33,332,13,14,125532
HCES,2024,1,33,332,13,15,125532
HCES,2024,1,33,332,13,16,125532
HCES,2024,1,33,332,13,17,125532
HCES,2024,1,33,332,13,1,179659
HCES,2024,1,33,332,13,2,179659
HCES,2024,1,33,332,13,3,179659
HCES,2024,1,33,332,13,4,179659
HCES,2024,1,33,332,13,5,179659
HCES,2024,1,33,332,13,6,179659
HCES,2024,1,33,332,13,7,179659
HCES,2024,1,33,332,13,8,179659
HCES,2024,1,33,332,13,9,179659
HCES,2024,1,33,332,13,10,179659
HCES,2024,1,33,332,13,11,179659
HCES,2024,1,33,332,13,12,179659
HCES,2024,1,33,332,13,13,179659
HCES,2024,1,33,332,13,14,179659
HCES,2024,1,33,332,13,15,179659
HCES,2024,1,33,332,13,16,179659
HCES,2024,1,33,332,13,17,179659
HCES,2024,1,33,332,13,18,179659
HCES,2024,1,33,332,13,1,143293
HCES,2024,1,33,332,13,2,143293
HCES,2024,1,33,332,13,3,143293
HCES,2024,1,33,332,13,4,143293
HCES,2024,1,33,332,13,5,143293
HCES,2024,1,33,332,13,6,143293
HCES,2024,1,33,332,13,7,143293
HCES,2024,1,33,332,13,8,143293
HCES,2024,1,33,332,13,9,143293
HCES,2024,1,33,332,13,10,143293
HCES,2024,1,33,332,13,11,143293
HCES,2024,1,33,332,13,12,143293
HCES,2024,1,33,332,13,13,143293
HCES,2024,1,33,332,13,14,143293
HCES,2024,1,33,332,13,15,143293
HCES,2024,1,33,332,13,16,143293
HCES,2024,1,33,332,13,17,143293
HCES,2024,1,33,332,13,18,143293
HCES,2024,1,33,332,20,1,240492
HCES,2024,1,33,332,20,1,208044
HCES,2024,1,33,332,20,2,208044
HCES,2024,1,33,332,20,3,208044
HCES,2024,1,33,332,20,4,208044
HCES,2024,1,33,332,20,5,208044
HCES,2024,1,33,332,20,6,208044
HCES,2024,1,33,332,20,7,208044
HCES,2024,1,33,332,20,8,208044
HCES,2024,1,33,332,20,9,208044
HCES,2024,1,33,332,20,10,208044
HCES,2024,1,33,332,20,1,173069
HCES,2024,1,33,332,20,2,173069
HCES,2024,1,33,332,20,3,173069
HCES,2024,1,33,332,20,4,173069
HCES,2024,1,33,332,20,5,173069
HCES,2024,1,33,332,20,6,173069
HCES,2024,1,33,332,20,7,173069
HCES,2024,1,33,332,13,1,180369
HCES,2024,1,33,332,13,1,137929
HCES,2024,1,33,332,13,2,137929
HCES,2024,1,33,332,13,3,137929
HCES,2024,1,33,332,13,1,140269
HCES,2024,1,33,332,13,2,140269
HCES,2024,1,33,332,13,3,140269
HCES,2024,1,33,332,13,4,140269
HCES,2024,1,33,332,13,5,140269
HCES,2024,1,33,332,13,6,140269
HCES,2024,1,33,332,13,7,140269
HCES,2024,1,33,332,13,8,140269
HCES,2024,1,33,332,13,9,140269
HCES,2024,1,33,332,13,10,140269
HCES,2024,1,33,332,13,11,140269
HCES,2024,1,33,332,13,12,140269
HCES,2024,1,33,332,13,13,140269
HCES,2024,1,33,332,13,14,140269
HCES,2024,1,33,332,13,1,236133
HCES,2024,1,33,332,13,1,140231
HCES,2024,1,33,332,13,2,140231
HCES,2024,1,33,332,13,3,140231
HCES,2024,1,33,332,13,4,140231
HCES,2024,1,33,332,13,5,140231
HCES,2024,1,33,332,13,6,140231
HCES,2024,1,33,332,13,7,140231
HCES,2024,1,33,332,13,8,140231
HCES,2024,1,33,332,13,9,140231
HCES,2024,1,33,332,13,10,140231
HCES,2024,1,33,332,13,11,140231
HCES,2024,1,33,332,13,12,140231
HCES,2024,1,33,332,13,13,140231
HCES,2024,1,33,332,13,14,140231
HCES,2024,1,33,332,13,15,140231
HCES,2024,1,33,332,13,16,140231
HCES,2024,1,33,332,13,17,140231
HCES,2024,1,33,332,13,1,236133
HCES,2024,1,33,332,13,2,236133
HCES,2024,1,33,332,13,1,169208
HCES,2024,1,33,332,13,2,169208
HCES,2024,1,33,332,13,3,169208
HCES,2024,1,33,332,13,4,169208
HCES,2024,1,33,332,13,5,169208
HCES,2024,1,33,332,13,6,169208
HCES,2024,1,33,332,13,7,169208
HCES,2024,1,33,332,13,8,169208
HCES,2024,1,33,332,13,9,169208
HCES,2024,1,33,332,13,10,169208
HCES,2024,1,33,332,13,11,169208
HCES,2024,1,33,332,13,12,169208
HCES,2024,1,33,332,13,13,169208
HCES,2024,1,33,332,13,14,169208
HCES,2024,1,33,332,13,15,169208
HCES,2024,1,33,332,13,16,169208
HCES,2024,1,33,332,15,1,134400
HCES,2024,1,33,332,15,1,149893
HCES,2024,1,33,332,15,2,149893
HCES,2024,1,33,332,15,3,149893
HCES,2024,1,33,332,15,4,149893
HCES,2024,1,33,332,15,5,149893
HCES,2024,1,33,332,15,1,122430
HCES,2024,1,33,332,15,2,122430
HCES,2024,1,33,332,15,3,122430
HCES,2024,1,33,332,15,4,122430
HCES,2024,1,33,332,15,5,122430
HCES,2024,1,33,332,15,6,122430
HCES,2024,1,33,332,15,7,122430
HCES,2024,1,33,332,15,8,122430
HCES,2024,1,33,332,15,9,122430
HCES,2024,1,33,332,15,10,122430
HCES,2024,1,33,332,15,11,122430
HCES,2024,1,33,332,15,12,122430
HCES,2024,1,33,332,20,1,112933
HCES,2024,1,33,332,20,1,134252
HCES,2024,1,33,332,20,2,134252
HCES,2024,1,33,332,20,3,134252
HCES,2024,1,33,332,20,4,134252
HCES,2024,1,33,332,20,5,134252
HCES,2024,1,33,332,20,6,134252
HCES,2024,1,33,332,20,7,134252
HCES,2024,1,33,332,20,8,134252
HCES,2024,1,33,332,20,9,134252
HCES,2024,1,33,332,20,10,134252
HCES,2024,1,33,332,20,11,134252
HCES,2024,1,33,332,20,12,134252
HCES,2024,1,33,332,20,13,134252
HCES,2024,1,33,332,20,14,134252
HCES,2024,1,33,332,20,15,134252
HCES,2024,1,33,332,20,16,134252
HCES,2024,1,33,332,20,17,134252
HCES,2024,1,33,332,20,1,120491
HCES,2024,1,33,332,20,2,120491
HCES,2024,1,33,332,20,3,120491
HCES,2024,1,33,332,20,1,131064
HCES,2024,1,33,332,20,2,131064
HCES,2024,1,33,332,20,3,131064
HCES,2024,1,33,332,20,4,131064
HCES,2024,1,33,332,20,5,131064
HCES,2024,1,33,332,20,6,131064
HCES,2024,1,33,332,20,7,131064
HCES,2024,1,33,332,20,8,131064
HCES,2024,1,33,332,20,9,131064
HCES,2024,1,33,332,20,10,131064
HCES,2024,1,33,332,20,11,131064
HCES,2024,1,33,332,20,12,131064
HCES,2024,1,33,332,20,13,131064
HCES,2024,1,33,332,20,14,131064
HCES,2024,1,33,332,20,15,131064
HCES,2024,1,33,332,13,1,123529
HCES,2024,1,33,332,13,2,123529
HCES,2024,1,33,332,13,3,123529
HCES,2024,1,33,332,13,4,123529
HCES,2024,1,33,332,13,5,123529
HCES,2024,1,33,332,13,6,123529
HCES,2024,1,33,332,13,7,123529
HCES,2024,1,33,332,13,8,123529
HCES,2024,1,33,332,13,9,123529
HCES,2024,1,33,332,13,10,123529
HCES,2024,1,33,332,13,11,123529
HCES,2024,1,33,332,13,12,123529
HCES,2024,1,33,332,13,13,123529
HCES,2024,1,33,332,13,14,123529
HCES,2024,1,33,332,13,15,123529
HCES,2024,1,33,332,13,16,123529
HCES,2024,1,33,332,13,17,123529
HCES,2024,1,33,332,13,18,123529
HCES,2024,1,33,332,13,1,233250
HCES,2024,1,33,332,13,1,223920
HCES,2024,1,33,332,13,2,223920
HCES,2024,1,33,332,13,1,151768
HCES,2024,1,33,332,13,2,151768
HCES,2024,1,33,332,13,3,151768
HCES,2024,1,33,332,13,4,151768
HCES,2024,1,33,332,13,5,151768
HCES,2024,1,33,332,13,6,151768
HCES,2024,1,33,332,13,7,151768
HCES,2024,1,33,332,13,8,151768
HCES,2024,1,33,332,13,9,151768
HCES,2024,1,33,332,13,10,151768
HCES,2024,1,33,332,13,11,151768
HCES,2024,1,33,332,13,12,151768
HCES,2024,1,33,332,13,13,151768
HCES,2024,1,33,332,13,14,151768
HCES,2024,1,33,332,13,15,151768
HCES,2024,1,33,332,13,1,150317
HCES,2024,1,33,332,13,2,150317
HCES,2024,1,33,332,13,3,150317
HCES,2024,1,33,332,13,4,150317
HCES,2024,1,33,332,13,5,150317
HCES,2024,1,33,332,13,6,150317
HCES,2024,1,33,332,13,7,150317
HCES,2024,1,33,332,13,8,150317
HCES,2024,1,33,332,13,9,150317
HCES,2024,1,33,332,13,10,150317
HCES,2024,1,33,332,13,11,150317
HCES,2024,1,33,332,13,12,150317
HCES,2024,1,33,332,13,13,150317
HCES,2024,1,33,332,13,14,150317
HCES,2024,1,33,332,13,15,150317
HCES,2024,1,33,332,13,16,150317
HCES,2024,1,33,332,13,17,150317
HCES,2024,1,33,332,13,18,150317
HCES,2024,1,33,332,12,1,217700
HCES,2024,1,33,332,12,2,217700
HCES,2024,1,33,332,12,1,148697
HCES,2024,1,33,332,12,2,148697
HCES,2024,1,33,332,12,3,148697
HCES,2024,1,33,332,12,4,148697
HCES,2024,1,33,332,12,5,148697
HCES,2024,1,33,332,12,6,148697
HCES,2024,1,33,332,12,7,148697
HCES,2024,1,33,332,12,8,148697
HCES,2024,1,33,332,12,9,148697
HCES,2024,1,33,332,12,10,148697
HCES,2024,1,33,332,12,11,148697
HCES,2024,1,33,332,12,12,148697
HCES,2024,1,33,332,12,13,148697
HCES,2024,1,33,332,12,14,148697
HCES,2024,1,33,332,12,15,148697
HCES,2024,1,33,332,12,16,148697
HCES,2024,1,33,332,12,1,143060
HCES,2024,1,33,332,12,2,143060
HCES,2024,1,33,332,12,1,121873
HCES,2024,1,33,332,12,2,121873
HCES,2024,1,33,332,12,3,121873
HCES,2024,1,33,332,12,4,121873
HCES,2024,1,33,332,12,5,121873
HCES,2024,1,33,332,12,6,121873
HCES,2024,1,33,332,12,7,121873
HCES,2024,1,33,332,12,8,121873
HCES,2024,1,33,332,12,9,121873
HCES,2024,1,33,332,12,10,121873
HCES,2024,1,33,332,12,11,121873
HCES,2024,1,33,332,12,12,121873
HCES,2024,1,33,332,12,13,121873
HCES,2024,1,33,332,12,14,121873
HCES,2024,1,33,332,12,15,121873
HCES,2024,1,33,332,12,16,121873
HCES,2024,1,33,332,15,1,223920
HCES,2024,1,33,332,15,1,138852
HCES,2024,1,33,332,15,2,138852
HCES,2024,1,33,332,15,3,138852
HCES,2024,1,33,332,15,4,138852
HCES,2024,1,33,332,15,5,138852
HCES,2024,1,33,332,15,6,138852
HCES,2024,1,33,332,15,7,138852
HCES,2024,1,33,332,15,8,138852
HCES,2024,1,33,332,15,9,138852
HCES,2024,1,33,332,15,10,138852
HCES,2024,1,33,332,15,11,138852
HCES,2024,1,33,332,15,12,138852
HCES,2024,1,33,332,15,13,138852
HCES,2024,1,33,332,15,14,138852
HCES,2024,1,33,332,15,15,138852
HCES,2024,1,33,332,15,16,138852
HCES,2024,1,33,332,15,17,138852
HCES,2024,1,33,332,13,1,127917
HCES,2024,1,33,332,13,2,127917
HCES,2024,1,33,332,13,3,127917
HCES,2024,1,33,332,13,4,127917
HCES,2024,1,33,332,13,5,127917
HCES,2024,1,33,332,13,6,127917
HCES,2024,1,33,332,13,7,127917
HCES,2024,1,33,332,13,8,127917
HCES,2024,1,33,332,13,9,127917
HCES,2024,1,33,332,13,10,127917
HCES,2024,1,33,332,13,11,127917
HCES,2024,1,33,332,13,12,127917
HCES,2024,1,33,332,13,13,127917
HCES,2024,1,33,332,13,14,127917
HCES,2024,1,33,332,13,15,127917
HCES,2024,1,33,332,13,16,127917
HCES,2024,1,33,332,13,17,127917
HCES,2024,1,33,332,13,18,127917
HCES,2024,1,33,332,20,1,141746
HCES,2024,1,33,332,20,2,141746
HCES,2024,1,33,332,20,3,141746
HCES,2024,1,33,332,20,4,141746
HCES,2024,1,33,332,20,5,141746
HCES,2024,1,33,332,20,6,141746
HCES,2024,1,33,332,20,7,141746
HCES,2024,1,33,332,20,8,141746
HCES,2024,1,33,332,20,9,141746
HCES,2024,1,33,332,20,10,141746
HCES,2024,1,33,332,20,11,141746
HCES,2024,1,33,332,20,12,141746
HCES,2024,1,33,332,20,13,141746
HCES,2024,1,33,332,20,14,141746
HCES,2024,1,33,332,20,15,141746
HCES,2024,1,33,332,20,16,141746
HCES,2024,1,33,332,20,17,141746
HCES,2024,1,33,332,20,18,141746
HCES,2024,1,33,332,20,1,138906
HCES,2024,1,33,332,20,2,138906
HCES,2024,1,33,332,20,3,138906
HCES,2024,1,33,332,20,4,138906
HCES,2024,1,33,332,20,5,138906
HCES,2024,1,33,332,20,6,138906
HCES,2024,1,33,332,20,7,138906
HCES,2024,1,33,332,20,8,138906
HCES,2024,1,33,332,20,1,122682
HCES,2024,1,33,332,20,2,122682
HCES,2024,1,33,332,20,3,122682
HCES,2024,1,33,332,20,4,122682
HCES,2024,1,33,332,20,5,122682
HCES,2024,1,33,332,20,6,122682
HCES,2024,1,33,332,20,7,122682
HCES,2024,1,33,332,20,8,122682
HCES,2024,1,33,332,20,9,122682
HCES,2024,1,33,332,20,10,122682
HCES,2024,1,33,332,13,1,124460
HCES,2024,1,33,332,13,2,124460
HCES,2024,1,33,332,13,3,124460
HCES,2024,1,33,332,13,4,124460
HCES,2024,1,33,332,13,5,124460
HCES,2024,1,33,332,13,6,124460
HCES,2024,1,33,332,13,7,124460
HCES,2024,1,33,332,13,8,124460
HCES,2024,1,33,332,13,9,124460
HCES,2024,1,33,332,13,10,124460
HCES,2024,1,33,332,13,11,124460
HCES,2024,1,33,332,13,12,124460
HCES,2024,1,33,332,13,13,124460
HCES,2024,1,33,332,13,14,124460
HCES,2024,1,33,332,13,15,124460
HCES,2024,1,33,332,13,16,124460
HCES,2024,1,33,332,13,17,124460
HCES,2024,1,33,332,13,18,124460
HCES,2024,1,33,332,12,1,162983
HCES,2024,1,33,332,12,2,162983
HCES,2024,1,33,332,12,3,162983
HCES,2024,1,33,332,12,1,144018
